"tag","File","Type","Mol","%","dev","Name","Grower","User","ID"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Beta-Pinene",0.12,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","D-Limonene",0.12,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Alpha-Pinene",0.07,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Linalool",0.04,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Alpha-Terpinene",0.02,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Caryophyllene",0.02,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Alpha-Bisabolol",0.02,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Guaiol",0.01,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Camphene",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","3-Carene",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Ocimene",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","PCymene",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Beta-Ocimene",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Eucalyptol",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Gamma-Terpinene",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Isopulegol",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Geraniol",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","Humulene",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","TransNerolidol1",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","TransNerolidol2",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight-2.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Afternoon Delight","Clear Head Meds","Enzo","Enzo5B"
"afternoon-delight","afternoon-delight.txt","Cannabinoid","Delta9-THC",14.3,1.43,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Cannabinoid","CBD",0.14,0.01,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Cannabinoid","CBN",0.1,0.01,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Cannabinoid","CBG",0.72,0.07,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Cannabinoid","CBC",0.14,0.01,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Cannabinoid","THCV",0.09,0.01,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Terpinolene",0.44,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Beta-Myrcene",0.19,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","D-Limonene",0.07,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Beta-Pinene",0.06,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Alpha-Pinene",0.04,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Caryophyllene",0.04,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Linalool",0.03,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Alpha-Bisabolol",0.02,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Camphene",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","3-Carene",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Ocimene",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","PCymene",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Beta-Ocimene",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Eucalyptol",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Gamma-Terpinene",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Isopulegol",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Geraniol",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Humulene",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","TransNerolidol1",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","TransNerolidol2",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","Guaiol",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"afternoon-delight","afternoon-delight.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Afternoon Delight","Om of Medicine","Enzo","Enzo6B"
"agent-orange","agent-orange-2.txt","Cannabinoid","CBC",0.01,0.1,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Cannabinoid","CBG",0.14,0.1,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Cannabinoid","CBD",0.01,0.1,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Cannabinoid","CBDa",0.17,0.1,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Cannabinoid","CBN",0.01,0.1,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Cannabinoid","THCV",0.01,0.1,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Cannabinoid","Delta8-THC",0.01,0.1,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Cannabinoid","CBGa",0.58,0.1,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Cannabinoid","THCa",17.4,0.1,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Cannabinoid","Delta9-THC",0.28,0.1,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Beta-Myrcene",0.38,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Beta-Caryophyllene",0.06,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Linalool",0.04,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","D-Limonene",0.04,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Alpha-Bisabolol",0.02,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Guaiol",0.02,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Beta-Pinene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Alpha-Pinene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Alpha-Humulene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Terpinolene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Isopulegol",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Beta-Ocimene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","3-Carene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Camphene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Eucalyptol",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","p-Cymene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Ocimene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","cis-Nerolidol",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","trans-Nerolidol",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Gamma-Terpinene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-2.txt","Terpenoid","Geraniol",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo7B"
"agent-orange","agent-orange-3.txt","Cannabinoid","CBC",0.01,0.1,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Cannabinoid","CBG",0.26,0.1,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Cannabinoid","CBD",0.01,0.1,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Cannabinoid","CBDa",0.18,0.1,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Cannabinoid","CBN",0.01,0.1,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Cannabinoid","THCV",0.01,0.1,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Cannabinoid","Delta8-THC",0.01,0.1,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Cannabinoid","CBGa",0.91,0.1,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Cannabinoid","THCa",25.54,0.1,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Cannabinoid","Delta9-THC",0.38,0.1,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Beta-Myrcene",0.72,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Beta-Caryophyllene",0.17,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Linalool",0.07,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","D-Limonene",0.06,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Guaiol",0.03,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Alpha-Bisabolol",0.02,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Beta-Pinene",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Alpha-Pinene",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Alpha-Humulene",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Terpinolene",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Isopulegol",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Beta-Ocimene",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","3-Carene",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Camphene",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Eucalyptol",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","p-Cymene",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Ocimene",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","cis-Nerolidol",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","trans-Nerolidol",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Gamma-Terpinene",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-3.txt","Terpenoid","Geraniol",0.0,0.0,"Agent Orange #3","Anonymous","Enzo","Enzo8B"
"agent-orange","agent-orange-4.txt","Cannabinoid","Delta9-THC",21.0,2.1,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Cannabinoid","CBD",0.16,0.02,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Cannabinoid","CBN",0.18,0.02,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Cannabinoid","CBG",0.68,0.07,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Cannabinoid","CBC",0.34,0.03,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Cannabinoid","THCV",0.21,0.02,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Beta-Myrcene",0.69,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Alpha-Pinene",0.17,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Beta-Pinene",0.07,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","D-Limonene",0.07,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Caryophyllene",0.01,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Camphene",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","3-Carene",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Ocimene",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","PCymene",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Beta-Ocimene",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Eucalyptol",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Gamma-Terpinene",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Terpinolene",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Linalool",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Isopulegol",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Geraniol",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Humulene",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","TransNerolidol1",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","TransNerolidol2",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Guaiol",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-4.txt","Terpenoid","Alpha-Bisabolol",0.0,0.0,"Agent Orange 1","Hannibal","Enzo","Enzo9B"
"agent-orange","agent-orange-5.txt","Cannabinoid","Delta9-THC",15.6,1.56,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Cannabinoid","CBD",0.13,0.01,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Cannabinoid","CBN",0.09,0.01,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Cannabinoid","CBG",0.55,0.06,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Cannabinoid","CBC",0.22,0.02,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Cannabinoid","THCV",0.09,0.01,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Beta-Myrcene",0.34,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Caryophyllene",0.1,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Linalool",0.08,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","D-Limonene",0.06,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Guaiol",0.03,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Alpha-Bisabolol",0.03,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Beta-Ocimene",0.02,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Ocimene",0.01,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Alpha-Pinene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Camphene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Beta-Pinene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","3-Carene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","PCymene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Eucalyptol",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Gamma-Terpinene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Terpinolene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Isopulegol",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Geraniol",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","Humulene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","TransNerolidol1",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","TransNerolidol2",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-5.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo10B"
"agent-orange","agent-orange-6.txt","Cannabinoid","Delta9-THC",18.0,1.8,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Cannabinoid","CBD",0.19,0.02,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Cannabinoid","CBN",0.08,0.01,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Cannabinoid","CBG",0.79,0.08,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Cannabinoid","CBC",0.24,0.02,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Cannabinoid","THCV",0.11,0.01,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","Beta-Myrcene",0.46,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","Caryophyllene",0.12,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","Linalool",0.1,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","D-Limonene",0.08,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","Alpha-Bisabolol",0.03,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","Beta-Ocimene",0.02,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","Humulene",0.01,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","Alpha-Pinene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","Camphene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","Beta-Pinene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","3-Carene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
"agent-orange","agent-orange-6.txt","Terpenoid","Ocimene",0.0,0.0,"Agent Orange","Anonymous","Enzo","Enzo11B"
